product,rating,rating count,price,product_url
"UGREEN Micro USB Cable Nylon Braided USB to Micro USB 2.0 Android Charging Cord for Galaxy S7 S6 A10, J3 Prime, Redmi Note 5 Pro, Honor Y9, PS4, Xbox One Controller (1.5FT)  ",4.5 out of 5 stars,762  ,7.99,https://amazon.ca/UGREEN-Braided-Android-Charging-Controller/dp/B07VJM9X87/ref=sr_1_86?keywords=micro+usb&qid=1656174675&sr=8-86
"Yifchoti 3 Pack 3 in 1 Multi USB Retractable Charger Cable,3A Multiple Charging Cord Adapter With Phone/USB-C/Micro-USB Port Adapter, Compatible with Phone /Tablet/Samsung Galaxy/Google Pixel/Sony/LG/Huawei/OnePlus  ",4.4 out of 5 stars,22  ,17.99,https://amazon.ca/Yifchoti-Retractable-Multiple-Micro-USB-Compatible/dp/B09NCWWW8B/ref=sr_1_87?keywords=micro+usb&qid=1656174675&sr=8-87
"AmazonBasics USB 2.0 A-Male to Micro B Charger Cable, 6 feet, Black  ",4.6 out of 5 stars,"22,276  ",9.07,https://amazon.ca/AmazonBasics-Male-Micro-Cable-Black/dp/B07232M876/ref=sr_1_88?keywords=micro+usb&qid=1656174675&sr=8-88
Quiet Bay LED Illuminated Micro-USB Data/Charging Cables (Multi-Colored)  ,4.8 out of 5 stars,10  ,6.0,https://amazon.ca/Quiet-Bay-Illuminated-Micro-USB-Multi-Colored/dp/B07X6CNC6D/ref=sr_1_89?keywords=micro+usb&qid=1656174675&sr=8-89
"CableCreation Micro USB to Micro USB OTG Cable, Male to Male, Compatible with DJI Spark and Mavic, PS4, Android Phone and Tablet, DAC and More,8 inch / 20CM, Black  ",4.2 out of 5 stars,"6,983  ",7.99,https://amazon.ca/CableCreation-Micro-Kindle-Android-Tablet/dp/B01M5GZ3N0/ref=sr_1_90?keywords=micro+usb&qid=1656174675&sr=8-90
"Micro USB Charger Cable, Fasgear 2 Pack 10ft/3m Long Nylon Braided Fast Charging Cord Compatible Samsung Galaxy S7 S6 Edge J7, HTC, Nexus, LG, Sony, PS4 and More Android Devices (2 Pack Black)  ",4.6 out of 5 stars,"2,259  ",13.49,https://amazon.ca/Charger-Fasgear-Tangle-Free-colorful-Connectors/dp/B01HSTOIA8/ref=sr_1_91?keywords=micro+usb&qid=1656174675&sr=8-91
"AmazonBasics Double Braided Nylon USB 2.0 A to Micro B Charger Cable | 3 Feet, Red  ",4.5 out of 5 stars,"23,992  ",14.4,https://amazon.ca/AmazonBasics-Double-Braided-Nylon-Micro/dp/B074VD54TS/ref=sr_1_92?keywords=micro+usb&qid=1656174675&sr=8-92
"Data Cable, RC Drone Right Angle Type C to Micro USB Data Cable Compatible with DJI Mavic Air 2 / Mini 2 Remote Controller  ",3.2 out of 5 stars,6  ,12.77,https://amazon.ca/Cable-Drone-Compatible-Remote-Controller/dp/B095MB2YZR/ref=sr_1_93?keywords=micro+usb&qid=1656174675&sr=8-93
"UGREEN Micro USB 3.0 Cable, USB 3.0 A to Micro B Cord Nylon Braided External Hard Drive Cable Compatible with Samsung Galaxy S5, Note 3/Pro 12.2, Western Digital, Toshiba, My Passport, etc 3 FT  ",4.6 out of 5 stars,"2,240  ",13.99,https://amazon.ca/UGREEN-Braided-Charging-Compatible-External/dp/B089F9SBVJ/ref=sr_1_94?keywords=micro+usb&qid=1656174675&sr=8-94
"A.S USB Magnetic Charging Cable, Nylon Braided 3A Fast Charging Magnetic Data Cable, Universal 2 in 1 Magnetic Phone Charger Compatible with Micro USB, Type C Devices(Black,3Pack,6.6ft)  ",3.7 out of 5 stars,891  ,29.99,https://amazon.ca/S-Magnetic-Charging-Universal-Compatible/dp/B09F36FKNF/ref=sr_1_95?keywords=micro+usb&qid=1656174675&sr=8-95
StarTech.com 2m 6 ft Slim Micro USB 3.0 Cable M/M - Right-Angle Micro-USB - USB 3.0 A to Micro B - Angled Micro USB - USB 3.1 Gen 1 5Gbps (USB3AU2MRS)  ,4.6 out of 5 stars,297  ,28.09,https://amazon.ca/StarTech-2-Meter-M-Right-Angle-Micro-USB-USB-B-Angled/dp/B00YEDRQDS/ref=sr_1_96?keywords=micro+usb&qid=1656174675&sr=8-96
AT&T Samsung Galaxy S7 Active Adaptive Fast Charger Micro USB 2.0 [1 Wall Charger + 5 FT Micro USB Cable] AFC uses dual voltages for up to 50% faster charging! - BLACK - Bulk Packaging  ,4.4 out of 5 stars,171  ,29.97,https://amazon.ca/Samsung-Adaptive-Charger-Voltages-Charging/dp/B072YT3BFW/ref=sr_1_97?keywords=micro+usb&qid=1656174675&sr=8-97
"2 in 1 USB C Cable 0.8FT, CableCreation Micro USB + USB C to USB A Fast Charge Cord Braided, Compatible with Pixel XL, Android & USB-C Devices, 0.25 M/Space Gray Aluminum Case  ",4.4 out of 5 stars,570  ,10.99,https://amazon.ca/CableCreation-Braided-Micro-B-Sumsang-Aluminum/dp/B01MTZTHYH/ref=sr_1_98?keywords=micro+usb&qid=1656174675&sr=8-98
"100W Magnetic Charging Cable, NESTELLE 6 in 1 PD Fast Charge Data Transfer Cord, USBC Female USB A / C to Magnetic Head Tips for All Type C, Micro USB, Mobile Phones, Laptop, Tablet (6FT/2M, Red)  ",3.5 out of 5 stars,4  ,22.99,https://amazon.ca/Magnetic-Charging-NESTELLE-Charge-Transfer/dp/B09YT4V2DD/ref=sr_1_99?keywords=micro+usb&qid=1656174675&sr=8-99
"Hishell Magnetic Charging Cable Magnet Connector Micro USB Lightning Type C by option Fast Charger Cable with LED Light For iPhone 5,iPhone 6/6s/plus,iPhone 7/plus,iPhone 8/plus,iPhone X  ",3.4 out of 5 stars,11  ,10.99,https://amazon.ca/Hishell-Magnetic-Charging-Connector-Lightning/dp/B0743LW7ZQ/ref=sr_1_100?keywords=micro+usb&qid=1656174675&sr=8-100
Samsung 5-Feet Micro-USB 3.0 Charging Data Cable for Galaxy S5 and Note 3 N9000 - Non-Retail Packaging - White  ,4.3 out of 5 stars,319  ,32.97,https://amazon.ca/Samsung-5-Feet-Micro-USB-Charging-Galaxy/dp/B00G7UY3EG/ref=sr_1_101?keywords=micro+usb&qid=1656174675&sr=8-101
"Anker Powerline II 3-in-1 Cable, Lightning/Type C/Micro USB Cable for iPhone, iPad, Huawei, HTC, LG, Samsung Galaxy, Sony Xperia, Android Smartphones, and More(3ft, Black)  ",4.5 out of 5 stars,"10,135  ",35.99,https://amazon.ca/Anker-Powerline-Lightning-Samsung-Smartphones/dp/B07215381G/ref=sr_1_102?keywords=micro+usb&qid=1656174675&sr=8-102
"Micro USB Cable 1ft, iSeekerkit Short Nylon Braided Fast Charger Cable USB to Micro USB 2.0 Android Charging Cord Compatible for Galaxy S7 S6, LG, Nokia, PS4, Controller  ",4.4 out of 5 stars,213  ,8.99,https://amazon.ca/iSeekerkit-Braided-Charging-Compatible-Controller/dp/B08NSWGW1X/ref=sr_1_103?keywords=micro+usb&qid=1656174675&sr=8-103
"Micro USB Cable, Android Charger 10FT 3 Pack, Micro USB to USB 2.0 Cable PS4 Charging Cord Compatible with Samsung Galaxy S7 Edge S6 S5 Note 5,Android Phone,Kindle,Camera,LG G4,HTC and More  ",4.0 out of 5 stars,116  ,15.99,https://amazon.ca/Android-Charger-Charging-Compatible-Samsung/dp/B08R9V73VX/ref=sr_1_104?keywords=micro+usb&qid=1656174675&sr=8-104
CY CYFPV Micro USB Adapter Up Angle Micro USB Cable Adapter Micro USB Connector Micro USB Converter for FPV HDTV Multicopter Aerial Photography  ,4.2 out of 5 stars,148  ,10.0,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A1011359QBSW09QXKWLF&url=%2FAdapter-Connector-Converter-Multicopter-Photography%2Fdp%2FB088NNTTZ2%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-105-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_btf
"KEE AAA USB Rechargeable Batteries - Lithium-ion 4-Pack, Charges in 2 Hours or Less, Over 1000 Charge Cycles, 4-to-1 USB to Micro USB Charging Cable, Fast, Easy & Convenient, LED Charge Indicator  ",4.3 out of 5 stars,32  ,39.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A06758603AUZKLDWLSZPY&url=%2FKEE-AAA-USB-Rechargeable-Batteries%2Fdp%2FB0971JTRP5%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-106-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_btf
"UGREEN Micro USB Cable Nylon Braided Fast Quick Charger USB to Micro USB 2.0 Android Charging Cord for Galaxy S7 S6 S5 Edge A10, J3 Prime, Xiaomi Redmi Note 5 Pro, Honor Y9, PS4, Xbox One Controller (10ft, Black)  ",4.6 out of 5 stars,"24,224  ",12.99,https://amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A052003225E1KFBTJ0VCV&url=%2FUGREEN-Braided-Charger-Charging-Controller%2Fdp%2FB0773NF236%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dmicro%2Busb%26qid%3D1656174675%26sr%3D8-108-spons%26psc%3D1&qualifier=1656174675&id=4131672825836763&widgetName=sp_btf
